#taxpath	A01.bins	A02.bins	A03.bins	A05.bins	A06.bins	A07.bins	A08.bins	A09.bins	A10.bins	A11.bins	A12.bins	A13.bins	A14.bins	A15.bins	A16.bins	A17.bins	A18.bins	A19.bins	A20.bins	C141.bins	C142.bins	C143.bins	C144.bins	C145.bins	C146.bins	C147.bins	C148.bins	C149.bins	C150.bins	C151.bins	C152.bins	C153.bins	C154.bins	C155.bins	C156.bins	C157.bins	C158.bins	C159.bins	C160.bins	C161.bins	C162.bins	C163.bins	C164.bins	C165.bins	C166.bins	C167.bins	C168.bins	C169.bins	C170.bins	C171.bins	C172.bins	C173.bins	C174.bins	C175.bins	C176.bins	C177.bins	C178.bins	C179.bins	C180.bins	C181.bins	C182.bins	C183.bins	C184.bins	C197.bins	C198.bins	C199.bins	C200.bins	C201.bins	C202.bins	C203.bins	C204.bins	C205.bins	C206.bins	C207.bins	C208.bins
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micromonosporales;family__Micromonosporaceae;genus__Micromonospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	5	8	3	4	2	1	6	5	13	3	4	0	2	0	0	0	1	0	0	0	0	0	11	5
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micromonosporales;family__Micromonosporaceae;genus__Luedemannella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	1	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micromonosporales;family__Micromonosporaceae;genus__Longispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	1	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micromonosporales;family__Micromonosporaceae;genus__Krasilnikovia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micromonosporales;family__Micromonosporaceae;genus__Hamadaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micromonosporales;family__Micromonosporaceae;genus__Catellatospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micromonosporales;family__Micromonosporaceae;genus__Asanoa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micromonosporales;family__Micromonosporaceae;genus__Allocatelliglobosispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micromonosporales;family__Micromonosporaceae;genus__Actinoplanes	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	4	0	2	0	1	13	7	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__uncultured;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Sanguibacteraceae;genus__Sanguibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	1	2	0	1	5	2	1	0	6	14	5	0	8	0	9	10	4	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Ruaniaceae;genus__Ruania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Rarobacteraceae;genus__Rarobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Promicromonosporaceae;genus__Myceligenerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Promicromonosporaceae;genus__Isoptericola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Promicromonosporaceae;genus__Cellulosimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__MicrococcalesIncertaeSedis;genus__Timonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__MicrococcalesIncertaeSedis;genus__Luteimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	11	12	24	25	23	15	12	7	12	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__Zhihengliuella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__Yaniella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	8	17	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__Sinomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__Rothia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	2	0	0	0	2	2	0	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__Pseudarthrobacter	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	3	4	0	2	3	2	3	2	3	0	1	10	0	3	0	0	0	0	1	0	1	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__Paeniglutamicibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	7	2	7	3	2	14	7	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__Paenarthrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__Nesterenkonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__Neomicrococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__Micrococcus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	1	4	2	2	3	1	0	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__Kocuria	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	4	0	2	0	1	0	6	2	0	0	1	1	2	1	1	1	1	0	70	137	0	0	2	0	0	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__Glutamicibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	8	1	2	3	5	4	0	2	7	6	4	5	0	0	2	8	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__Falsarthrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__Enteractinococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	14	11	2	8	9	20	13	14	14	19	15	2	0	0	0	0	0	0	1	5	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__Citricoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__Arthrobacter	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	3	2	1	11	2	6	0	0	2	0	2	6	2	0	8	0	8	0	1	1	0	1	0	0	0	0	0	0	0	51	28	5	17	18	7	18	54	2	8	22	0	8	8	0	3	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Micrococcaceae;genus__Acaricomes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	1	4	2	0	1	2	1	1	2	0	0	0	0	1	1	0	0	0	0	1	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__uncultured	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	1	3	5	0	2	2	3	0	0	0	0	0	2	3	0	0	0	3	0	0	0	0	6	2	0	0	2	0	1	0	7	11	14	11	7	16	10	15	13	2	12	0	0	1	0	8	4	0	9	4	12	13	11	14
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Yonghaparkia	3	1	5	0	1	6	1	7	1	7	10	0	0	3	0	0	0	0	0	0	0	2	5	8	0	15	11	1	0	0	5	0	7	6	1	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	2	3	1	1	2	4	2	7	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Subtercola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	1	0	3	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Schumannella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Salinibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	3	1	3	7	3	2	0	6	0	0	0	0	0	0	0	0	0	1	0	1	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Rudaibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Rhodoluna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	2	7	5	1	5	4	55	8	15	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Rathayibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	9	2	2	1	0	3	13	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Pseudoclavibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	2	1	0	0	3	2	0	0	0	5	0	0	1	0	1	0	0	5	7	3	3	6	1	3	11	4	0	0	8	1	2	5	6	0	1	3	3	13	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Plantibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	3	0	0	1	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Parafrigoribacterium	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	4	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	0	2	2	2	5	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Okibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Naasia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Mycetocola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Microterricola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Microcella	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	1	0	0	0	0	0	2	2	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Microbacterium	0	5	1	0	0	0	0	1	0	0	0	3	0	1	0	3	4	2	2	30	11	4	25	29	23	27	5	3	6	20	5	3	8	38	20	0	33	2	24	14	28	24	38	58	65	42	56	29	49	29	6	145	167	248	241	230	137	168	124	84	46	136	5	165	109	8	15	19	0	24	20	17	3	13	4
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Marisediminicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	3	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__MWH-Ta3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Lysinimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	14	20	9	15	5	2	5	1	7	1	10	3	0	0	0	0	0	1	0	0	4	1
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Leucobacter	0	1	0	1	2	0	0	0	0	2	0	0	0	0	0	3	0	1	0	3	5	0	0	1	7	0	0	0	5	0	0	1	0	0	0	1	1	0	1	16	24	25	43	25	47	22	37	22	26	16	7	11	34	41	21	29	17	20	37	26	3	36	6	3	1	0	1	1	0	4	7	1	5	1	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Leifsonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	1	0	12	10	19	14	10	11	6	5	8	1	5	0	1	0	0	2	3	0	3	0	9	4	2	2
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Labedella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Micrococcales;family__Microbacteriaceae;genus__Huakuichenia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
